date,close,N_price
2016/7/22,12310,12.31
2016/7/25,12340,12.34
2016/7/26,12290,12.29
2016/7/27,12250,12.25
2016/7/28,12475,12.475
2016/7/29,12400,12.4
2016/8/1,12490,12.49
2016/8/2,12475,12.475
2016/8/3,12320,12.32
2016/8/4,12355,12.355
2016/8/5,12500,12.5
2016/8/8,12605,12.605
2016/8/9,12540,12.54
2016/8/10,12640,12.64
2016/8/11,12620,12.62
2016/8/12,12615,12.615
2016/8/15,12615,12.615
2016/8/16,12510,12.51
2016/8/17,12550,12.55
2016/8/18,12745,12.745
2016/8/19,12740,12.74
2016/8/22,12470,12.47
2016/8/23,12535,12.535
2016/8/24,12535,12.535
2016/8/25,12450,12.45
2016/8/26,12505,12.505
2016/8/29,12515,12.515
2016/8/30,12485,12.485
2016/8/31,12430,12.43
2016/9/1,12410,12.41
2016/9/2,12530,12.53
2016/9/5,12315,12.315
2016/9/6,12350,12.35
2016/9/7,12455,12.455
2016/9/8,12500,12.5
2016/9/9,12560,12.56
2016/9/12,12540,12.54
2016/9/13,12600,12.6
2016/9/14,12500,12.5
2016/9/19,12400,12.4
2016/9/20,12290,12.29
2016/9/21,12360,12.36
2016/9/22,12555,12.555
2016/9/23,12745,12.745
2016/9/26,12680,12.68
2016/9/27,12715,12.715
2016/9/28,12680,12.68
2016/9/29,12845,12.845
2016/9/30,12860,12.86
2016/10/10,13265,13.265
2016/10/11,13300,13.3
2016/10/12,13325,13.325
2016/10/13,13440,13.44
2016/10/14,13510,13.51
2016/10/17,13320,13.32
2016/10/18,13010,13.01
2016/10/19,12865,12.865
2016/10/20,12855,12.855
2016/10/21,12895,12.895
2016/10/24,13215,13.215
2016/10/25,13585,13.585
2016/10/26,13935,13.935
2016/10/27,13910,13.91
2016/10/28,14265,14.265
2016/10/31,14525,14.525
2016/11/1,14540,14.54
2016/11/2,13970,13.97
2016/11/3,14015,14.015
2016/11/4,13725,13.725
2016/11/7,13960,13.96
2016/11/8,14090,14.09
2016/11/9,14330,14.33
2016/11/10,14890,14.89
2016/11/11,15235,15.235
2016/11/14,15180,15.18
2016/11/15,14985,14.985
2016/11/16,13980,13.98
2016/11/17,13785,13.785
2016/11/18,14015,14.015
2016/11/21,14490,14.49
2016/11/22,14600,14.6
2016/11/23,14445,14.445
2016/11/24,14405,14.405
2016/11/25,14295,14.295
2016/11/28,14400,14.4
2016/11/29,13990,13.99
2016/11/30,13680,13.68
2016/12/1,13935,13.935
2016/12/2,13925,13.925
2016/12/5,13840,13.84
2016/12/6,13730,13.73
2016/12/7,13450,13.45
2016/12/8,13370,13.37
2016/12/9,13445,13.445
2016/12/12,13490,13.49
2016/12/13,13385,13.385
2016/12/14,12970,12.97
2016/12/15,12945,12.945
2016/12/16,12880,12.88
2016/12/19,12610,12.61
2016/12/20,12655,12.655
2016/12/21,12905,12.905
2016/12/22,12835,12.835
2016/12/23,12700,12.7
2016/12/26,12645,12.645
2016/12/27,12760,12.76
2016/12/28,12625,12.625
2016/12/29,12675,12.675
2016/12/30,12800,12.8
2017/1/3,12610,12.61
2017/1/4,12670,12.67
2017/1/5,12595,12.595
2017/1/6,12535,12.535
2017/1/9,12550,12.55
2017/1/10,12760,12.76
2017/1/11,12875,12.875
2017/1/12,13100,13.1
2017/1/13,13260,13.26
2017/1/16,13215,13.215
2017/1/17,13250,13.25
2017/1/18,13260,13.26
2017/1/19,13285,13.285
2017/1/20,13270,13.27
2017/1/23,13620,13.62
2017/1/24,13665,13.665
2017/1/25,13990,13.99
2017/1/26,13765,13.765
2017/2/3,13690,13.69
2017/2/6,13560,13.56
2017/2/7,13530,13.53
2017/2/8,13590,13.59
2017/2/9,13670,13.67
2017/2/10,13660,13.66
2017/2/13,13845,13.845
2017/2/14,14240,14.24
2017/2/15,14250,14.25
2017/2/16,14275,14.275
2017/2/17,13980,13.98
2017/2/20,14045,14.045
2017/2/21,14135,14.135
2017/2/22,13860,13.86
2017/2/23,13750,13.75
2017/2/24,13605,13.605
2017/2/27,13660,13.66
2017/2/28,13695,13.695
2017/3/1,14070,14.07
2017/3/2,14030,14.03
2017/3/3,14030,14.03
2017/3/6,13650,13.65
2017/3/7,13630,13.63
2017/3/8,13600,13.6
2017/3/9,13505,13.505
2017/3/10,13740,13.74
2017/3/13,13680,13.68
2017/3/14,13520,13.52
2017/3/15,13560,13.56
2017/3/16,13870,13.87
2017/3/17,13670,13.67
2017/3/20,13680,13.68
2017/3/21,13780,13.78
2017/3/22,13715,13.715
2017/3/23,13740,13.74
2017/3/24,13615,13.615
2017/3/27,13625,13.625
2017/3/28,13555,13.555
2017/3/29,13730,13.73
2017/3/30,13730,13.73
2017/3/31,13880,13.88
2017/4/5,14065,14.065
2017/4/6,13985,13.985
2017/4/7,13915,13.915
2017/4/10,13980,13.98
2017/4/11,13800,13.8
2017/4/12,13840,13.84
2017/4/13,13935,13.935
2017/4/14,14020,14.02
2017/4/17,14300,14.3
2017/4/18,14395,14.395
2017/4/19,14165,14.165
2017/4/20,14250,14.25
2017/4/21,14275,14.275
2017/4/24,14230,14.23
2017/4/25,14290,14.29
2017/4/26,14300,14.3
2017/4/27,14295,14.295
2017/4/28,14000,14
2017/5/2,13785,13.785
2017/5/3,13900,13.9
2017/5/4,13815,13.815
2017/5/5,13880,13.88
2017/5/8,13660,13.66
2017/5/9,13730,13.73
2017/5/10,13725,13.725
2017/5/11,13740,13.74
2017/5/12,13795,13.795
2017/5/15,13870,13.87
2017/5/16,13915,13.915
2017/5/17,13985,13.985
2017/5/18,13885,13.885
2017/5/19,13965,13.965
2017/5/22,13935,13.935
2017/5/23,13850,13.85
2017/5/24,13930,13.93
2017/5/25,14025,14.025
2017/5/26,14010,14.01
2017/5/31,13680,13.68
2017/6/1,13740,13.74
2017/6/2,13725,13.725
2017/6/5,13670,13.67
2017/6/6,13620,13.62
2017/6/7,13610,13.61
2017/6/8,13715,13.715
2017/6/9,13540,13.54
2017/6/12,13605,13.605
2017/6/13,13580,13.58
2017/6/14,13560,13.56
2017/6/15,13365,13.365
2017/6/16,13530,13.53
2017/6/19,13740,13.74
2017/6/20,13920,13.92
2017/6/21,13835,13.835
2017/6/22,13700,13.7
2017/6/23,13875,13.875
2017/6/26,13830,13.83
2017/6/27,13855,13.855
2017/6/28,13880,13.88
2017/6/29,13910,13.91
2017/6/30,13840,13.84
2017/7/3,14050,14.05
2017/7/4,13970,13.97
2017/7/5,14085,14.085
2017/7/6,14030,14.03
2017/7/7,14055,14.055
2017/7/10,14000,14
2017/7/11,13980,13.98
2017/7/12,14040,14.04
2017/7/13,14155,14.155
2017/7/14,14200,14.2
2017/7/17,14330,14.33
2017/7/18,14245,14.245
2017/7/19,14385,14.385
2017/7/20,14330,14.33
2017/7/21,14345,14.345
2017/7/24,14360,14.36
2017/7/25,14470,14.47
2017/7/26,14420,14.42
2017/7/27,14345,14.345
2017/7/28,14300,14.3
2017/7/31,14445,14.445
2017/8/1,14310,14.31
2017/8/2,14655,14.655
2017/8/3,14510,14.51
2017/8/4,14565,14.565
2017/8/7,14935,14.935
2017/8/8,15240,15.24
2017/8/9,16020,16.02
2017/8/10,15900,15.9
2017/8/11,15890,15.89
2017/8/14,15625,15.625
2017/8/15,15600,15.6
2017/8/16,16000,16
2017/8/17,16420,16.42
2017/8/18,16265,16.265
2017/8/21,16325,16.325
2017/8/22,16280,16.28
2017/8/23,16125,16.125
2017/8/24,16375,16.375
2017/8/25,16525,16.525
2017/8/28,16285,16.285
2017/8/29,16145,16.145
2017/8/30,16275,16.275
2017/8/31,16390,16.39
2017/9/1,16580,16.58
2017/9/4,16380,16.38
2017/9/5,16360,16.36
2017/9/6,16170,16.17
2017/9/7,15990,15.99
2017/9/8,15780,15.78
2017/9/11,16315,16.315
2017/9/12,16400,16.4
2017/9/13,16350,16.35
2017/9/14,16410,16.41
2017/9/15,16035,16.035
2017/9/18,16275,16.275
2017/9/19,16380,16.38
2017/9/20,16945,16.945
2017/9/21,16685,16.685
2017/9/22,16290,16.29
2017/9/25,16330,16.33
2017/9/26,16420,16.42
2017/9/27,16390,16.39
2017/9/28,16235,16.235
2017/9/29,16300,16.3
2017/10/9,16465,16.465
2017/10/10,16280,16.28
2017/10/11,16160,16.16
2017/10/12,16235,16.235
2017/10/13,16445,16.445
2017/10/16,16275,16.275
2017/10/17,16265,16.265
2017/10/18,15990,15.99
2017/10/19,16060,16.06
2017/10/20,16245,16.245
2017/10/23,16145,16.145
2017/10/24,16175,16.175
2017/10/25,16165,16.165
2017/10/26,16400,16.4
2017/10/27,16175,16.175
2017/10/30,16195,16.195
2017/10/31,16185,16.185
2017/11/1,16050,16.05
2017/11/2,16080,16.08
2017/11/3,16055,16.055
2017/11/6,15975,15.975
2017/11/7,15855,15.855
2017/11/8,15675,15.675
2017/11/9,15290,15.29
2017/11/10,15320,15.32
2017/11/13,15370,15.37
2017/11/14,15305,15.305
2017/11/15,15295,15.295
2017/11/16,15385,15.385
2017/11/17,15315,15.315
2017/11/20,15035,15.035
2017/11/21,14810,14.81
2017/11/22,14890,14.89
2017/11/23,14910,14.91
2017/11/24,14975,14.975
2017/11/27,14820,14.82
2017/11/28,14645,14.645
2017/11/29,14510,14.51
2017/11/30,14605,14.605
2017/12/1,14485,14.485
2017/12/4,14420,14.42
2017/12/5,14420,14.42
2017/12/6,14170,14.17
2017/12/7,13990,13.99
2017/12/8,14095,14.095
2017/12/11,14010,14.01
2017/12/12,14025,14.025
2017/12/13,14020,14.02
2017/12/14,14050,14.05
2017/12/15,14260,14.26
2017/12/18,14405,14.405
2017/12/19,14370,14.37
2017/12/20,14585,14.585
2017/12/21,14560,14.56
2017/12/22,14510,14.51
2017/12/25,14595,14.595
2017/12/26,14500,14.5
2017/12/27,14630,14.63
2017/12/28,15000,15
2017/12/29,15095,15.095
2018/1/2,14985,14.985
2018/1/3,14960,14.96
2018/1/4,14940,14.94
2018/1/5,15010,15.01
2018/1/8,14855,14.855
2018/1/9,14880,14.88
2018/1/10,14880,14.88
2018/1/11,15040,15.04
2018/1/12,14920,14.92
2018/1/15,15050,15.05
2018/1/16,14655,14.655
2018/1/17,14545,14.545
2018/1/18,14535,14.535
2018/1/19,14670,14.67
2018/1/22,14585,14.585
2018/1/23,14570,14.57
2018/1/24,14570,14.57
2018/1/25,14700,14.7
2018/1/26,14530,14.53
2018/1/29,14580,14.58
2018/1/30,14405,14.405
2018/1/31,14360,14.36
2018/2/1,14245,14.245
2018/2/2,14300,14.3
2018/2/5,14220,14.22
2018/2/6,14060,14.06
2018/2/7,14125,14.125
2018/2/8,14130,14.13
2018/2/9,14160,14.16
2018/2/12,14320,14.32
2018/2/13,14305,14.305
2018/2/14,14020,14.02
2018/2/22,14050,14.05
2018/2/23,14300,14.3
2018/2/26,14200,14.2
2018/2/27,14200,14.2
2018/2/28,14250,14.25
2018/3/1,14295,14.295
2018/3/2,14250,14.25
2018/3/5,14130,14.13
2018/3/6,14255,14.255
2018/3/7,14100,14.1
2018/3/8,14065,14.065
2018/3/9,13910,13.91
2018/3/12,13900,13.9
2018/3/13,13670,13.67
2018/3/14,13790,13.79
2018/3/15,13820,13.82
2018/3/16,13910,13.91
2018/3/19,13870,13.87
2018/3/20,13915,13.915
2018/3/21,13845,13.845
2018/3/22,13890,13.89
2018/3/23,13680,13.68
2018/3/26,13625,13.625
2018/3/27,13730,13.73
2018/3/28,13665,13.665
2018/3/29,13815,13.815
2018/3/30,13730,13.73
2018/4/2,13950,13.95
2018/4/3,14065,14.065
2018/4/4,13995,13.995
2018/4/9,14190,14.19
2018/4/10,14265,14.265
2018/4/11,14310,14.31
2018/4/12,14275,14.275
2018/4/13,14525,14.525
2018/4/16,14550,14.55
2018/4/17,14845,14.845
2018/4/18,14850,14.85
2018/4/19,15285,15.285
2018/4/20,14870,14.87
